,iso_code,country,year,coal_prod_change_pct,coal_prod_change_twh,gas_prod_change_pct,gas_prod_change_twh,oil_prod_change_pct,oil_prod_change_twh,energy_cons_change_pct,energy_cons_change_twh,biofuel_share_elec,biofuel_elec_per_capita,biofuel_cons_change_pct,biofuel_share_energy,biofuel_cons_change_twh,biofuel_consumption,biofuel_cons_per_capita,carbon_intensity_elec,coal_share_elec,coal_cons_change_pct,coal_share_energy,coal_cons_change_twh,coal_consumption,coal_elec_per_capita,coal_cons_per_capita,coal_production,coal_prod_per_capita,electricity_demand,biofuel_electricity,coal_electricity,fossil_electricity,gas_electricity,hydro_electricity,nuclear_electricity,oil_electricity,other_renewable_exc_biofuel_electricity,other_renewable_electricity,renewables_electricity,solar_electricity,wind_electricity,electricity_generation,greenhouse_gas_emissions,energy_per_gdp,energy_per_capita,fossil_cons_change_pct,fossil_share_energy,fossil_cons_change_twh,fossil_fuel_consumption,fossil_energy_per_capita,fossil_cons_per_capita,fossil_share_elec,gdp,gas_share_elec,gas_cons_change_pct,gas_share_energy,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_energy_per_capita,gas_production,gas_prod_per_capita,hydro_share_elec,hydro_cons_change_pct,hydro_share_energy,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_energy_per_capita,low_carbon_share_elec,low_carbon_electricity,low_carbon_elec_per_capita,low_carbon_cons_change_pct,low_carbon_share_energy,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_energy_per_capita,net_elec_imports_share_demand,net_elec_imports,nuclear_share_elec,nuclear_cons_change_pct,nuclear_share_energy,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_energy_per_capita,oil_share_elec,oil_cons_change_pct,oil_share_energy,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_energy_per_capita,oil_production,oil_prod_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_elec_per_capita,other_renewables_cons_change_pct,other_renewables_share_energy,other_renewables_cons_change_twh,other_renewable_consumption,other_renewables_share_elec_exc_biofuel,other_renewables_share_elec,other_renewables_energy_per_capita,per_capita_electricity,population,primary_energy_consumption,renewables_elec_per_capita,renewables_share_elec,renewables_cons_change_pct,renewables_share_energy,renewables_cons_change_twh,renewables_consumption,renewables_energy_per_capita,solar_share_elec,solar_cons_change_pct,solar_share_energy,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_energy_per_capita,wind_share_elec,wind_cons_change_pct,wind_share_energy,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_energy_per_capita
5489,OWID_EU27,European Union (27),2011,0.0,0.0,0.0,0.0,0.0,0.0,-2.998,-541.906,4.087,270.292,7.394,0.824,9.944,144.422,328.091,349.833,24.895,2.946,17.033,85.47,0.0,1646.583,6784.236,0.0,0.0,2912.41,118.98,724.81,1428.23,558.76,307.43,837.77,144.66,6.42,125.4,645.45,47.28,165.34,2911.45,1018.52,0.0,39828.87,-3.293,77.283,-461.442,13549.531,30781.075,3244.574,49.056,0.0,19.192,-7.986,22.19,-337.659,0.0,1269.36,8838.092,0.0,0.0,10.559,-18.132,4.54,-176.277,795.936,698.402,1808.162,50.944,1483.22,3369.497,-1.98,22.717,-80.464,3982.765,9047.826,0.033,0.96,28.775,-2.494,12.387,-55.544,2171.732,1903.2,4933.62,4.969,-3.041,38.06,-209.253,0.0,328.631,15158.747,0.0,0.0,14.585,284.877,6.08,1.851,18.598,324.495,0.221,4.307,737.17,6614.071,440190311.0,17532.283,1466.298,22.169,-1.357,10.33,-24.921,1811.034,4114.207,1.624,98.874,0.684,59.587,119.853,107.408,272.275,5.679,17.413,2.432,63.227,426.328,375.61,968.509
5490,OWID_EU27,European Union (27),2012,0.0,0.0,0.0,0.0,0.0,0.0,-1.198,-209.985,4.572,301.381,9.946,0.917,14.364,158.787,360.165,343.181,25.554,-0.432,17.165,-12.896,0.0,1684.574,6744.509,0.0,0.0,2913.07,132.87,742.68,1365.91,484.75,331.67,811.95,138.48,6.28,139.15,728.45,70.17,187.46,2906.31,997.39,0.0,39291.065,-2.6,76.186,-352.35,13197.181,29934.327,3098.207,46.998,0.0,16.679,-1.766,22.063,-68.69,0.0,1099.528,8668.639,0.0,0.0,11.412,7.102,4.921,56.53,852.466,752.306,1933.594,53.002,1540.4,3493.991,3.575,23.814,142.364,4125.13,9356.769,0.232,6.76,27.937,-3.67,12.077,-79.704,2092.027,1841.695,4745.212,4.765,-4.058,36.958,-270.764,0.0,314.105,14521.18,0.0,0.0,14.245,315.625,10.713,2.074,34.765,359.26,0.216,4.788,814.886,6592.198,440871150.0,17322.297,1652.297,25.064,12.262,11.737,222.069,2033.103,4611.557,2.414,50.12,1.039,60.07,179.923,159.162,408.107,6.45,13.215,2.786,56.339,482.668,425.204,1094.804
5491,OWID_EU27,European Union (27),2013,0.0,0.0,0.0,0.0,0.0,0.0,-0.871,-150.896,4.818,315.136,-12.623,0.808,-20.044,138.743,314.26,328.734,25.242,-1.917,16.984,-56.99,0.0,1650.995,6605.947,0.0,0.0,2885.81,139.13,728.9,1274.22,415.48,368.02,806.23,129.84,6.44,145.57,807.17,84.12,209.46,2887.62,949.26,0.0,38894.078,-2.228,75.143,-294.078,12903.104,29226.171,2886.172,44.127,0.0,14.388,-2.007,21.81,-76.685,0.0,941.083,8482.764,0.0,0.0,12.745,10.145,5.468,86.484,938.95,833.584,2126.768,55.873,1613.4,3654.431,3.471,24.857,143.182,4268.312,9667.938,-0.063,-1.81,27.92,-1.301,12.025,-27.218,2064.809,1826.151,4676.896,4.496,-2.506,36.349,-160.402,0.0,294.094,14137.46,0.0,0.0,14.587,329.723,4.332,2.183,15.562,374.821,0.223,5.041,848.989,6540.603,441491417.0,17171.402,1828.28,27.953,8.381,12.832,170.4,2203.502,4991.042,2.913,19.252,1.25,34.639,214.562,190.536,485.994,7.254,11.138,3.124,53.759,536.426,474.437,1215.033
5492,OWID_EU27,European Union (27),2014,0.0,0.0,0.0,0.0,0.0,0.0,-3.601,-618.419,5.101,326.29,7.772,0.903,10.783,149.526,338.224,315.245,24.497,-4.739,16.784,-138.216,0.0,1567.052,6284.343,0.0,0.0,2822.96,144.25,692.78,1177.75,357.4,370.06,812.57,127.57,6.79,151.04,837.67,94.2,222.37,2827.99,891.51,0.0,37442.457,-5.386,73.752,-694.995,12208.109,27614.455,2664.043,41.646,0.0,12.638,-11.516,20.019,-431.286,0.0,808.43,7495.695,0.0,0.0,13.086,-0.009,5.672,-0.08,938.869,837.067,2123.7,58.354,1650.24,3732.804,1.794,26.248,76.575,4344.887,9828.032,-0.178,-5.03,28.733,0.18,12.496,3.713,2068.522,1838.014,4678.949,4.511,-2.011,36.948,-125.492,0.0,288.56,13834.417,0.0,0.0,15.359,341.649,3.61,2.346,13.53,388.351,0.24,5.341,878.441,6396.847,442091251.0,16552.983,1894.79,29.621,3.307,13.752,72.862,2276.364,5149.083,3.331,10.818,1.436,23.212,237.774,213.078,537.84,7.863,4.738,3.394,25.418,561.844,502.996,1270.878
5493,OWID_EU27,European Union (27),2015,0.0,0.0,0.0,0.0,0.0,0.0,1.28,211.932,5.198,337.388,2.748,0.916,4.109,153.635,347.044,320.96,24.537,-0.145,16.548,-4.025,0.0,1592.584,6266.674,0.0,0.0,2866.64,149.36,705.03,1230.11,396.78,336.0,786.69,128.3,7.09,156.45,856.49,100.85,263.19,2873.29,922.21,0.0,37870.077,2.042,74.307,249.348,12457.457,28140.009,2778.682,42.812,0.0,13.809,4.628,20.681,153.357,0.0,896.282,7831.878,0.0,0.0,11.694,-10.097,5.035,-94.794,844.075,758.987,1906.671,57.188,1643.18,3711.761,-0.861,25.693,-37.416,4307.471,9730.099,-0.232,-6.65,27.379,-3.747,11.876,-77.503,1991.019,1777.045,4497.491,4.465,1.635,37.078,100.016,0.0,289.815,14041.457,0.0,0.0,16.016,353.403,2.795,2.381,10.853,399.204,0.247,5.445,901.758,6490.443,442695544.0,16764.915,1934.716,29.809,1.761,13.817,40.088,2316.452,5232.608,3.51,6.801,1.515,16.172,253.946,227.809,573.637,9.16,18.466,3.97,103.748,665.592,594.517,1503.499
5494,OWID_EU27,European Union (27),2016,0.0,0.0,0.0,0.0,0.0,0.0,1.122,188.042,5.219,340.812,0.274,0.909,0.421,154.056,347.503,317.8,22.767,-4.03,15.705,-111.798,0.0,1486.658,6005.621,0.0,0.0,2895.52,151.09,659.07,1255.15,466.9,345.6,767.95,129.18,7.23,158.32,871.77,101.04,266.81,2894.87,919.99,0.0,38240.633,1.787,74.795,222.598,12680.054,28602.285,2831.231,43.358,0.0,16.129,6.186,21.717,214.483,0.0,1053.182,8304.599,0.0,0.0,11.938,2.094,5.083,17.675,861.75,779.567,1943.841,56.642,1639.72,3698.702,-0.802,25.205,-34.555,4272.916,9638.378,0.022,0.65,26.528,-2.972,11.395,-59.168,1931.851,1732.258,4357.659,4.462,1.929,37.374,119.912,0.0,291.39,14292.065,0.0,0.0,16.309,357.121,0.624,2.369,2.491,401.695,0.25,5.469,906.1,6529.932,443323123.0,16952.957,1966.444,30.114,1.063,13.809,24.613,2341.065,5280.719,3.49,-0.528,1.49,-1.341,252.605,227.915,569.799,9.217,0.806,3.958,5.367,670.959,601.841,1513.476
5495,OWID_EU27,European Union (27),2017,0.0,0.0,0.0,0.0,0.0,0.0,1.268,215.045,5.25,346.07,6.747,0.958,10.394,164.45,370.419,318.031,21.831,-1.514,15.273,-40.322,0.0,1438.994,5906.237,0.0,0.0,2921.83,153.64,638.85,1291.52,525.77,294.34,759.4,126.9,7.23,160.87,875.46,107.94,312.31,2926.38,930.68,0.0,38670.515,1.878,75.246,238.156,12918.211,29097.961,2909.118,44.134,0.0,17.967,4.621,22.436,170.127,0.0,1184.284,8675.969,0.0,0.0,10.058,-15.495,4.242,-133.524,728.226,662.994,1640.311,55.866,1634.86,3682.483,-0.541,24.754,-23.111,4249.805,9572.585,-0.156,-4.55,25.95,-1.689,11.063,-32.629,1899.222,1710.53,4277.953,4.336,1.71,37.537,108.352,0.0,285.839,14515.755,0.0,0.0,16.285,362.356,1.76,2.381,7.069,408.764,0.247,5.497,920.731,6591.601,443955871.0,17168.002,1971.953,29.916,0.407,13.692,9.518,2350.583,5294.632,3.689,6.26,1.563,15.813,268.418,243.132,604.606,10.672,16.36,4.548,109.766,780.725,703.471,1758.564
5496,OWID_EU27,European Union (27),2018,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,-5.068,5.341,349.802,7.412,1.029,12.188,176.638,397.353,301.333,20.453,-4.307,14.62,-112.926,0.0,1339.642,5644.488,0.0,0.0,2920.44,155.5,595.52,1209.54,491.06,343.84,761.94,122.96,7.14,162.64,940.12,113.01,320.63,2911.6,877.36,0.0,38608.577,-1.311,74.282,-169.296,12748.915,28679.096,2720.899,41.542,0.0,16.866,-1.848,22.028,-71.174,0.0,1104.655,8504.523,0.0,0.0,11.809,17.013,4.965,123.895,852.12,773.479,1916.872,58.458,1702.06,3828.839,3.864,25.718,164.228,4414.034,9929.511,0.303,8.84,26.169,-0.258,11.037,-4.908,1894.314,1714.009,4261.321,4.223,0.23,37.634,14.804,0.0,276.603,14530.086,0.0,0.0,16.062,365.864,0.066,2.383,0.269,409.033,0.245,5.586,920.132,6549.739,444536829.0,17162.934,2114.83,32.289,7.196,14.681,169.137,2519.719,5668.191,3.881,6.314,1.663,16.948,285.366,254.22,641.94,11.012,2.029,4.641,15.838,796.563,721.268,1791.893
5497,OWID_EU27,European Union (27),2019,0.0,0.0,0.0,0.0,0.0,0.0,-1.696,-291.022,5.55,358.797,0.952,1.057,1.681,178.319,400.729,275.196,15.673,-18.999,12.046,-476.715,0.0,1013.289,4567.479,0.0,0.0,2879.83,159.66,450.9,1133.43,569.65,320.27,765.34,112.88,7.23,166.89,978.13,123.77,367.2,2876.9,791.71,0.0,37915.538,-2.878,73.388,-366.875,12382.04,27825.636,2547.109,39.398,0.0,19.801,3.481,23.188,131.607,0.0,1280.15,8791.679,0.0,0.0,11.132,-7.843,4.654,-66.834,785.286,719.729,1764.741,60.602,1743.47,3918.027,1.718,26.612,75.853,4489.886,10089.932,0.102,2.93,26.603,0.067,11.235,1.274,1895.588,1719.916,4259.874,3.924,-0.337,38.154,-21.767,0.0,253.67,14466.478,0.0,0.0,16.248,375.045,2.177,2.477,8.903,417.936,0.251,5.801,939.21,6465.136,444986766.0,16871.912,2198.11,33.999,2.96,15.376,74.579,2594.298,5830.058,4.302,8.683,1.838,24.779,310.145,278.143,696.976,12.764,13.313,5.35,106.05,902.612,825.193,2028.402
5498,OWID_EU27,European Union (27),2020,0.0,0.0,0.0,0.0,0.0,0.0,-8.238,-1389.826,5.908,365.3,2.513,1.181,4.482,182.801,410.557,253.63,12.763,-19.222,10.604,-390.687,0.0,789.174,3687.319,0.0,0.0,2766.88,162.65,351.38,1011.73,560.28,346.28,683.51,100.07,7.23,169.88,1057.79,144.22,397.41,2753.03,698.25,0.0,34771.631,-11.116,71.087,-1376.33,11005.71,24718.017,2272.271,36.75,0.0,20.351,-2.883,24.541,-112.791,0.0,1258.348,8533.152,0.0,0.0,12.578,7.449,5.45,58.495,843.781,777.719,1895.071,63.25,1741.3,3910.832,-0.301,28.913,-13.497,4476.389,10053.642,0.501,13.85,24.828,-10.466,10.962,-198.388,1697.2,1535.113,3811.786,3.635,-13.559,35.942,-872.852,0.0,224.75,12497.546,0.0,0.0,16.238,381.538,0.095,2.702,0.396,418.332,0.263,6.171,939.544,6183.103,445250517.0,15482.087,2375.719,38.423,7.127,17.951,184.891,2779.19,6241.856,5.239,16.251,2.329,50.401,360.546,323.908,809.761,14.435,7.879,6.289,71.116,973.729,892.554,2186.923
5499,OWID_EU27,European Union (27),2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.986,384.094,0.0,0.0,0.0,0.0,0.0,261.412,14.726,0.0,0.0,0.0,0.0,944.942,0.0,0.0,0.0,2864.63,171.04,420.79,1057.32,533.89,343.88,731.12,102.64,7.06,178.1,1069.0,158.51,388.51,2857.44,746.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2374.358,37.002,0.0,18.684,0.0,0.0,0.0,0.0,1198.924,0.0,0.0,0.0,12.035,0.0,0.0,0.0,0.0,772.23,0.0,62.998,1800.12,4042.419,0.0,0.0,0.0,0.0,0.0,0.251,7.19,25.587,0.0,0.0,0.0,0.0,1641.831,0.0,3.592,0.0,0.0,0.0,0.0,230.492,0.0,0.0,0.0,15.854,399.948,0.0,0.0,0.0,0.0,0.247,6.233,0.0,6416.777,445307651.0,0.0,2400.588,37.411,0.0,0.0,0.0,0.0,0.0,5.547,0.0,0.0,0.0,0.0,355.956,0.0,13.596,0.0,0.0,0.0,0.0,872.453,0.0
8446,OWID_KOS,Kosovo,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,777.612,94.478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.56,0.0,6.33,6.34,0.0,0.26,0.0,0.01,0.0,0.0,0.36,0.01,0.09,6.7,5.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.881,0.0,0.0,0.0,0.0,0.0,0.0,5.373,0.36,0.0,0.0,0.0,0.0,0.0,0.0,-2.134,-0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1932774.0,0.0,0.0,5.373,0.0,0.0,0.0,0.0,0.0,0.149,0.0,0.0,0.0,0.0,0.0,0.0,1.343,0.0,0.0,0.0,0.0,0.0,0.0
16822,OWID_WRL,World,1990,-0.235,-62.125,3.258,621.557,1.913,689.284,1.164,1093.075,0.0,0.0,0.0,0.106,0.0,100.936,18.946,0.0,37.3,-1.214,27.249,-318.307,25897.414,837.184,4861.059,26332.59,4942.74,0.0,0.0,4460.122,7609.668,1785.086,2158.906,2000.462,1364.459,0.0,117.003,2279.93,0.388,3.632,11957.329,0.0,2.209,17839.285,0.842,87.383,693.027,83048.464,15588.552,1428.367,63.64,43018246354000.0,14.929,3.253,20.501,613.862,19484.397,335.068,3657.308,19697.011,3697.213,18.055,3.417,6.31,198.154,5996.967,405.236,1125.656,35.797,4280.392,803.448,4.273,12.617,491.352,11990.922,2250.747,0.0,0.0,16.73,2.851,5.847,154.032,5556.843,375.495,1043.043,11.411,1.066,39.633,397.473,37666.587,256.115,7070.185,36726.777,6893.773,0.0,21.962,12.127,0.342,35.151,325.008,0.0,0.979,61.005,2244.442,5327528997.0,95039.311,427.953,19.067,5.533,6.77,337.321,6434.079,1207.704,0.003,48.078,0.001,0.35,1.079,0.073,0.202,0.03,37.086,0.011,2.73,10.09,0.682,1.894
16823,OWID_WRL,World,1991,-2.717,-715.472,1.333,262.543,-0.27,-99.082,0.722,685.894,0.0,0.0,5.662,0.111,5.715,106.651,19.698,0.0,37.294,-0.972,26.791,-251.781,25645.633,841.615,4736.661,25617.117,4731.39,0.0,0.0,4556.75,7717.489,1811.07,2209.41,2096.175,1349.669,0.0,122.019,2336.021,0.505,4.087,12218.445,0.0,0.0,17680.105,0.311,87.027,258.501,83306.965,15386.5,1425.393,63.163,0.0,14.822,2.523,20.868,491.626,19976.023,334.498,3689.503,19959.554,3686.459,18.083,2.339,6.411,140.289,6137.256,408.07,1133.529,36.275,4432.196,818.611,3.564,12.973,427.394,12418.316,2293.619,0.0,0.0,17.156,4.785,6.083,265.869,5822.712,387.156,1075.434,11.046,0.05,39.368,18.656,37685.242,249.279,6960.336,36627.695,6765.005,0.0,22.536,4.287,0.354,13.934,338.942,0.0,0.999,62.601,2256.703,5414289384.0,95725.205,431.455,19.119,2.51,6.89,161.525,6595.604,1218.185,0.004,30.108,0.001,0.325,1.403,0.093,0.259,0.033,12.505,0.012,1.262,11.352,0.755,2.097
16824,OWID_WRL,World,1992,-0.185,-47.296,0.294,58.664,1.448,530.279,0.666,637.139,0.0,0.0,-1.867,0.109,-1.992,104.659,19.033,0.0,37.707,-0.36,26.518,-92.356,25553.278,845.466,4646.967,25569.821,4649.972,0.0,0.0,4649.147,7799.584,1822.876,2209.074,2112.089,1327.56,0.0,130.972,2345.248,0.469,4.733,12329.794,0.0,0.0,17523.868,0.683,87.043,569.295,83876.261,15253.225,1418.385,63.258,0.0,14.784,0.454,20.824,90.748,20066.771,331.497,3649.223,20018.218,3640.391,17.917,-0.015,6.368,-0.934,6136.322,401.729,1115.914,36.151,4457.337,810.584,0.546,12.957,67.845,12486.161,2270.657,0.0,0.0,17.13,0.759,6.088,44.207,5866.919,384.092,1066.922,10.767,1.515,39.7,570.903,38256.145,241.422,6957.035,37157.974,6757.322,0.0,23.818,7.337,0.378,24.869,363.811,0.0,1.062,66.16,2242.221,5498919919.0,96362.344,426.492,19.021,0.358,6.869,23.638,6619.242,1203.735,0.004,-7.248,0.001,-0.102,1.302,0.085,0.237,0.038,15.82,0.014,1.796,13.148,0.861,2.391
16825,OWID_WRL,World,1993,-3.013,-770.473,1.139,227.974,-0.142,-52.824,0.751,723.374,0.0,0.0,4.277,0.112,4.476,109.135,19.553,0.0,37.529,0.491,26.45,125.554,25678.832,846.633,4600.628,24799.348,4443.056,0.0,0.0,4725.562,7847.675,1856.381,2341.245,2184.826,1265.733,0.0,135.306,2482.805,0.557,5.698,12591.722,0.0,0.0,17393.894,0.161,86.533,134.749,84011.009,15051.427,1405.991,62.324,0.0,14.743,1.008,20.877,202.292,20269.063,332.59,3631.412,20246.192,3627.311,18.594,5.983,6.699,367.141,6503.463,419.458,1165.162,37.069,4667.631,836.254,4.714,13.467,588.626,13074.787,2342.481,0.0,0.0,17.351,3.444,6.251,202.047,6068.966,391.434,1087.317,10.052,-0.505,39.206,-193.098,38063.048,226.769,6819.388,37105.149,6647.765,0.0,24.241,3.309,0.387,12.039,375.85,0.0,1.075,67.337,2255.935,5581597581.0,97085.718,444.82,19.718,5.84,7.216,386.579,7005.821,1255.164,0.004,18.804,0.002,0.245,1.546,0.1,0.277,0.045,20.374,0.016,2.679,15.827,1.021,2.835
16826,OWID_WRL,World,1994,2.286,566.991,1.463,296.226,1.385,514.053,1.306,1268.026,0.0,0.0,8.046,0.12,8.781,117.916,20.822,0.0,37.867,0.384,26.209,98.59,25777.422,863.681,4551.785,25366.34,4479.192,0.0,0.0,4891.156,8109.837,1917.401,2356.882,2225.844,1301.28,0.0,140.426,2505.03,0.6,7.123,12916.591,0.0,0.0,17367.32,1.29,86.519,1083.568,85094.577,15026.014,1432.036,62.786,0.0,14.844,0.613,20.735,124.238,20393.3,338.575,3601.055,20542.418,3627.384,18.247,0.668,6.656,43.436,6546.899,416.179,1156.053,36.626,4730.875,835.379,1.411,13.481,184.459,13259.246,2341.32,0.0,0.0,17.232,1.877,6.286,113.94,6182.906,393.04,1091.779,10.074,2.261,39.575,860.74,38923.787,229.78,6873.174,37619.203,6642.805,0.0,24.796,3.784,0.397,14.222,390.072,0.0,1.087,68.879,2280.814,5663150342.0,98353.744,442.339,19.394,1.007,7.195,70.519,7076.34,1249.541,0.005,7.781,0.002,0.12,1.667,0.106,0.294,0.055,25.017,0.02,3.959,19.786,1.258,3.494
16827,OWID_WRL,World,1995,3.053,774.396,1.66,340.981,1.372,516.309,2.207,2170.449,0.0,0.0,5.236,0.123,6.174,124.091,21.603,0.0,37.669,0.702,25.823,180.925,25958.347,877.121,4519.047,26140.736,4550.795,0.0,0.0,5038.372,8325.329,2028.077,2485.633,2322.396,1258.88,0.0,146.362,2640.898,0.641,8.262,13375.244,0.0,0.0,17500.082,1.785,86.162,1518.668,86613.245,15078.349,1449.342,62.244,0.0,15.163,3.507,20.998,715.223,21108.523,353.064,3674.749,20883.399,3635.555,18.584,5.463,6.869,357.644,6904.543,432.72,1202.0,37.108,4963.294,864.051,4.916,13.838,651.783,13911.029,2421.747,0.0,0.0,17.363,4.338,6.417,268.199,6451.105,404.302,1123.062,9.412,1.599,39.34,622.519,39546.305,219.156,6884.553,38135.512,6638.945,0.0,25.48,4.227,0.404,16.489,406.56,0.0,1.094,70.777,2328.473,5744212798.0,100524.193,459.749,19.745,5.421,7.421,383.584,7459.924,1298.685,0.005,6.8,0.002,0.113,1.78,0.112,0.31,0.062,15.991,0.023,3.164,22.95,1.438,3.995
16828,OWID_WRL,World,1996,1.362,356.065,4.867,1016.473,2.663,1015.725,2.865,2880.241,0.0,0.0,-3.944,0.115,-4.894,119.196,20.463,0.0,38.284,2.382,25.702,618.202,26576.548,906.306,4562.586,26496.801,4548.891,0.0,0.0,5279.135,8614.14,2090.276,2520.499,2406.801,1244.729,0.0,150.566,2680.974,0.705,9.205,13789.25,0.0,0.0,17752.164,2.932,86.217,2539.355,89152.6,15305.451,1478.85,62.47,0.0,15.159,4.997,21.434,1054.895,22163.417,358.852,3804.952,21899.872,3759.704,18.279,1.403,6.771,96.849,7001.392,432.712,1201.978,36.897,5087.775,873.454,2.45,13.783,340.888,14251.917,2446.727,0.0,0.0,17.454,3.634,6.465,234.459,6685.564,413.192,1147.758,9.027,2.19,39.082,866.259,40412.563,213.691,6937.913,39151.237,6721.367,0.0,25.849,2.872,0.404,11.678,418.238,0.0,1.092,71.802,2367.297,5824891887.0,103404.434,460.262,19.442,1.427,7.317,106.43,7566.354,1298.969,0.005,10.049,0.002,0.179,1.959,0.121,0.336,0.067,11.41,0.025,2.619,25.568,1.58,4.389
16829,OWID_WRL,World,1997,1.469,389.167,-0.078,-16.987,2.23,873.249,0.994,1027.915,0.0,0.0,4.083,0.119,4.867,124.064,21.01,0.0,38.199,-0.171,25.405,-45.322,26531.226,913.434,4492.979,26885.968,4553.05,0.0,0.0,5393.869,8896.542,2258.306,2566.135,2390.277,1244.366,0.0,161.287,2740.197,0.757,12.018,14120.517,0.0,0.0,17685.274,1.014,86.235,904.444,90057.044,15250.864,1506.6,63.004,0.0,15.993,-0.583,21.099,-129.103,22034.314,382.437,3731.441,21882.885,3705.794,18.173,1.811,6.826,126.768,7128.16,434.567,1207.13,36.333,5130.473,868.829,0.866,13.765,123.472,14375.389,2434.425,0.0,0.0,16.928,-0.687,6.358,-45.901,6639.662,404.785,1124.405,8.812,2.67,39.73,1078.87,41491.432,210.729,7026.443,40024.486,6778.015,0.0,27.313,7.121,0.429,29.781,448.019,0.0,1.142,75.871,2391.263,5905045564.0,104432.349,464.043,19.406,2.239,7.407,169.373,7735.727,1310.02,0.005,7.285,0.002,0.143,2.102,0.128,0.356,0.085,30.563,0.032,7.814,33.383,2.035,5.653
16830,OWID_WRL,World,1998,-1.799,-483.713,2.648,579.367,2.528,1011.803,0.571,596.668,0.0,0.0,1.952,0.12,2.422,126.485,21.134,0.0,37.951,-0.63,25.102,-167.041,26364.186,919.677,4405.199,26402.254,4411.556,0.0,0.0,5504.075,9193.574,2394.399,2586.942,2431.38,1295.1,0.0,168.762,2772.457,0.832,15.921,14502.919,0.0,0.0,17549.312,0.434,86.117,390.456,90447.5,15112.884,1536.156,63.391,0.0,16.51,1.832,21.364,403.563,22437.876,400.08,3749.151,22462.252,3753.221,17.837,0.811,6.842,57.796,7185.956,432.252,1200.702,35.881,5203.838,869.51,1.434,13.883,206.212,14581.601,2436.442,0.0,0.0,16.765,1.72,6.43,114.178,6753.84,406.26,1128.5,8.93,0.371,39.651,153.934,41645.365,216.398,6958.535,41036.289,6856.759,0.0,28.198,4.635,0.446,20.765,468.784,0.0,1.164,78.329,2423.295,5984794078.0,105029.017,463.25,19.117,1.19,7.453,92.035,7827.761,1307.942,0.006,9.94,0.002,0.209,2.311,0.139,0.386,0.11,32.48,0.042,10.843,44.226,2.66,7.39
16831,OWID_WRL,World,1999,0.031,8.174,2.851,640.411,-2.266,-929.778,1.782,1871.137,0.0,0.0,1.45,0.12,1.834,128.319,21.16,0.0,37.69,0.431,24.769,113.687,26477.873,927.16,4366.235,26410.428,4355.11,0.0,0.0,5622.521,9476.562,2586.885,2605.676,2524.361,1267.157,0.0,177.393,2805.202,0.916,21.216,14917.764,0.0,0.0,17627.958,1.681,86.031,1520.065,91967.565,15165.557,1562.696,63.525,0.0,17.341,2.844,21.586,638.05,23075.926,426.58,3805.25,23102.663,3809.656,17.467,0.724,6.771,52.04,7237.996,429.679,1193.554,35.726,5329.564,878.851,2.408,13.969,351.073,14932.674,2462.415,0.0,0.0,16.922,3.824,6.559,258.281,7012.121,416.27,1156.307,8.494,1.845,39.676,768.327,42413.692,208.956,6994.072,40106.51,6613.61,0.0,29.252,5.114,0.461,23.976,492.76,0.0,1.189,81.257,2459.956,6064239057.0,106900.154,462.581,18.804,1.185,7.409,92.792,7920.553,1306.108,0.006,10.148,0.002,0.234,2.545,0.151,0.42,0.142,33.257,0.055,14.708,58.934,3.499,9.718
